,name,port_id,lat_port,lon_port,iso2,area,h3_5,h3_5_int
221,KARLSBORG,4559,65.912,23.282059,se,baltic,8508c633fffffff,599133109417410559
37,KARLSHAMN,839,56.1658,14.86701,se,baltic,851f2853fffffff,599526879535300607
222,KARLSHAMN,839,56.1658,14.86701,se,baltic,851f2857fffffff,599526879535300607
223,KARLSHAMN,839,56.1658,14.86701,se,baltic,851f28cffffffff,599526879535300607
224,KARLSHAMN,839,56.1658,14.86701,se,baltic,851f28cbfffffff,599526879535300607
225,KARLSHAMN,839,56.1658,14.86701,se,baltic,851f285bfffffff,599526879535300607
226,KARLSHAMN,839,56.1658,14.86701,se,baltic,851f2843fffffff,599526879535300607
227,KARLSHAMN,839,56.1658,14.86701,se,baltic,851f2e27fffffff,599526879535300607
38,KARLSKRONA,532,56.1685,15.59832,se,baltic,851f280ffffffff,599526861281689599
228,KARLSKRONA,532,56.1685,15.59832,se,baltic,851f2803fffffff,599526861281689599
229,KARLSKRONA,532,56.1685,15.59832,se,baltic,851f2877fffffff,599526861281689599
230,KARLSKRONA,532,56.1685,15.59832,se,baltic,851f280bfffffff,599526861281689599
231,KARLSKRONA,532,56.1685,15.59832,se,baltic,851f283bfffffff,599526861281689599
232,KARLSKRONA,532,56.1685,15.59832,se,baltic,851f2807fffffff,599526861281689599
233,KARLSKRONA,532,56.1685,15.59832,se,baltic,851f2873fffffff,599526861281689599
39,KARLSTAD,129,59.36709,13.54001,se,baltic,8508b507fffffff,599131928301404159
234,KARLSTAD,129,59.36709,13.54001,se,baltic,8508b517fffffff,599131928301404159
235,KARLSTAD,129,59.36709,13.54001,se,baltic,8508b533fffffff,599131928301404159
236,KARLSTAD,129,59.36709,13.54001,se,baltic,8508b503fffffff,599131928301404159
237,KARLSTAD,129,59.36709,13.54001,se,baltic,8508b5abfffffff,599131928301404159
238,KARLSTAD,129,59.36709,13.54001,se,baltic,8508b53bfffffff,599131928301404159
239,KARLSTAD,129,59.36709,13.54001,se,baltic,8508b50ffffffff,599131928301404159
40,KASKINEN,423,62.38359,21.217,fi,baltic,85088d4ffffffff,599129198849687551
240,KASKINEN,423,62.38359,21.217,fi,baltic,85088d7bfffffff,599129198849687551
241,KASKINEN,423,62.38359,21.217,fi,baltic,85088d47fffffff,599129198849687551
242,KASKINEN,423,62.38359,21.217,fi,baltic,85088d43fffffff,599129198849687551
243,KASKINEN,423,62.38359,21.217,fi,baltic,85088d4bfffffff,599129198849687551
244,KASKINEN,423,62.38359,21.217,fi,baltic,850888b7fffffff,599129198849687551
245,KASKINEN,423,62.38359,21.217,fi,baltic,850888b3fffffff,599129198849687551
41,KEMI,591,65.7343,24.566669,fi,baltic,8508c28ffffffff,599132858161823743
246,KEMI,591,65.7343,24.566669,fi,baltic,8508c28bfffffff,599132858161823743
247,KEMI,591,65.7343,24.566669,fi,baltic,8508c2bbfffffff,599132858161823743
248,KEMI,591,65.7343,24.566669,fi,baltic,8508c283fffffff,599132858161823743
249,KEMI,591,65.7343,24.566669,fi,baltic,8508c217fffffff,599132858161823743
250,KEMI,591,65.7343,24.566669,fi,baltic,8508c213fffffff,599132858161823743
251,KEMI,591,65.7343,24.566669,fi,baltic,8508c287fffffff,599132858161823743
42,KIEL,111,54.3164,10.08312,de,baltic,851f061bfffffff,599524528040706047
252,KIEL,111,54.3164,10.08312,de,baltic,851f06cffffffff,599524528040706047
253,KIEL,111,54.3164,10.08312,de,baltic,851f060bfffffff,599524528040706047
254,KIEL,111,54.3164,10.08312,de,baltic,851f0603fffffff,599524528040706047
255,KIEL,111,54.3164,10.08312,de,baltic,851f0613fffffff,599524528040706047
256,KIEL,111,54.3164,10.08312,de,baltic,851f0657fffffff,599524528040706047
257,KIEL,111,54.3164,10.08312,de,baltic,851f06c7fffffff,599524528040706047
43,KLAIPEDA,9493,55.7176,21.13405,lt,baltic,851f71dbfffffff,599531932564324351
258,KLAIPEDA,9493,55.7176,21.13405,lt,baltic,851f70affffffff,599531932564324351
259,KLAIPEDA,9493,55.7176,21.13405,lt,baltic,851f71d3fffffff,599531932564324351
260,KLAIPEDA,9493,55.7176,21.13405,lt,baltic,851f71c3fffffff,599531932564324351
261,KLAIPEDA,9493,55.7176,21.13405,lt,baltic,851f7037fffffff,599531932564324351
262,KLAIPEDA,9493,55.7176,21.13405,lt,baltic,851f70a7fffffff,599531932564324351
263,KLAIPEDA,9493,55.7176,21.13405,lt,baltic,851f71cbfffffff,599531932564324351
129,KLINTEHAMN,9447,57.38342,18.183,se,baltic,850896abfffffff,599129842021040127
774,KLINTEHAMN,9447,57.38342,18.183,se,baltic,85089617fffffff,599129842021040127
775,KLINTEHAMN,9447,57.38342,18.183,se,baltic,85089607fffffff,599129842021040127
776,KLINTEHAMN,9447,57.38342,18.183,se,baltic,85089633fffffff,599129842021040127
777,KLINTEHAMN,9447,57.38342,18.183,se,baltic,850896bbfffffff,599129842021040127
778,KLINTEHAMN,9447,57.38342,18.183,se,baltic,850896affffffff,599129842021040127
779,KLINTEHAMN,9447,57.38342,18.183,se,baltic,850896a3fffffff,599129842021040127
44,KOKKOLA,231,63.8495,23.1333,fi,baltic,8508d413fffffff,599134061826408447
264,KOKKOLA,231,63.8495,23.1333,fi,baltic,8508d403fffffff,599134061826408447
265,KOKKOLA,231,63.8495,23.1333,fi,baltic,8508d48bfffffff,599134061826408447
266,KOKKOLA,231,63.8495,23.1333,fi,baltic,8508d417fffffff,599134061826408447
267,KOKKOLA,231,63.8495,23.1333,fi,baltic,8508d48ffffffff,599134061826408447
268,KOKKOLA,231,63.8495,23.1333,fi,baltic,8508d41bfffffff,599134061826408447
269,KOKKOLA,231,63.8495,23.1333,fi,baltic,8508d4c7fffffff,599134061826408447
45,KOTKA,74,60.4667,26.951,fi,baltic,851122d7fffffff,599280212047298559
270,KOTKA,74,60.4667,26.951,fi,baltic,851122c7fffffff,599280212047298559
271,KOTKA,74,60.4667,26.951,fi,baltic,851122c3fffffff,599280212047298559
272,KOTKA,74,60.4667,26.951,fi,baltic,851122d3fffffff,599280212047298559
273,KOTKA,74,60.4667,26.951,fi,baltic,8511229bfffffff,599280212047298559
274,KOTKA,74,60.4667,26.951,fi,baltic,8511266ffffffff,599280212047298559
275,KOTKA,74,60.4667,26.951,fi,baltic,8511228bfffffff,599280212047298559
46,KOVERHAR,104,59.88351,23.21656,fi,baltic,850898affffffff,599129980533735423
276,KOVERHAR,104,59.88351,23.21656,fi,baltic,85089837fffffff,599129980533735423
277,KOVERHAR,104,59.88351,23.21656,fi,baltic,850898abfffffff,599129980533735423
278,KOVERHAR,104,59.88351,23.21656,fi,baltic,850899dbfffffff,599129980533735423
279,KOVERHAR,104,59.88351,23.21656,fi,baltic,850898a7fffffff,599129980533735423
280,KOVERHAR,104,59.88351,23.21656,fi,baltic,85089833fffffff,599129980533735423
281,KOVERHAR,104,59.88351,23.21656,fi,baltic,850898a3fffffff,599129980533735423
47,KRAMFORS,321441,62.9345,17.7844,se,baltic,8508a953fffffff,599131124068777983
282,KRAMFORS,321441,62.9345,17.7844,se,baltic,8508a9cffffffff,599131124068777983
283,KRAMFORS,321441,62.9345,17.7844,se,baltic,8508a957fffffff,599131124068777983
284,KRAMFORS,321441,62.9345,17.7844,se,baltic,8508a943fffffff,599131124068777983
285,KRAMFORS,321441,62.9345,17.7844,se,baltic,8508a95bfffffff,599131124068777983
286,KRAMFORS,321441,62.9345,17.7844,se,baltic,8508a9cbfffffff,599131124068777983
287,KRAMFORS,321441,62.9345,17.7844,se,baltic,8508a827fffffff,599131124068777983
48,KRISTIINANKAUPUNKI,43024,62.2669,21.38349,fi,baltic,850888b3fffffff,599128882095849471
288,KRISTIINANKAUPUNKI,43024,62.2669,21.38349,fi,baltic,850888a3fffffff,599128882095849471
289,KRISTIINANKAUPUNKI,43024,62.2669,21.38349,fi,baltic,850888bbfffffff,599128882095849471
290,KRISTIINANKAUPUNKI,43024,62.2669,21.38349,fi,baltic,85088d4bfffffff,599128882095849471
291,KRISTIINANKAUPUNKI,43024,62.2669,21.38349,fi,baltic,85088887fffffff,599128882095849471
292,KRISTIINANKAUPUNKI,43024,62.2669,21.38349,fi,baltic,85088d4ffffffff,599128882095849471
293,KRISTIINANKAUPUNKI,43024,62.2669,21.38349,fi,baltic,850888b7fffffff,599128882095849471
49,KRISTINEHAMN,21414,59.31659,14.1123,se,baltic,8508b567fffffff,599131954071207935
294,KRISTINEHAMN,21414,59.31659,14.1123,se,baltic,8508b577fffffff,599131954071207935
295,KRISTINEHAMN,21414,59.31659,14.1123,se,baltic,8508b56ffffffff,599131954071207935
296,KRISTINEHAMN,21414,59.31659,14.1123,se,baltic,8508b193fffffff,599131954071207935
297,KRISTINEHAMN,21414,59.31659,14.1123,se,baltic,8508b19bfffffff,599131954071207935
298,KRISTINEHAMN,21414,59.31659,14.1123,se,baltic,8508b52bfffffff,599131954071207935
299,KRISTINEHAMN,21414,59.31659,14.1123,se,baltic,8508b563fffffff,599131954071207935
4,KUNDA,34679,59.5158,26.53313,ee,baltic,8511351bfffffff,599281467251490815
24,KUNDA,34679,59.5158,26.53313,ee,baltic,85113503fffffff,599281467251490815
25,KUNDA,34679,59.5158,26.53313,ee,baltic,85113557fffffff,599281467251490815
26,KUNDA,34679,59.5158,26.53313,ee,baltic,851135c7fffffff,599281467251490815
27,KUNDA,34679,59.5158,26.53313,ee,baltic,85113513fffffff,599281467251490815
28,KUNDA,34679,59.5158,26.53313,ee,baltic,851135cffffffff,599281467251490815
29,KUNDA,34679,59.5158,26.53313,ee,baltic,8511350bfffffff,599281467251490815
146,Kuopio,8020,62.88312,27.68342,fi,baltic,85112cdbfffffff,599280900315807743
876,Kuopio,8020,62.88312,27.68342,fi,baltic,85112137fffffff,599280900315807743
877,Kuopio,8020,62.88312,27.68342,fi,baltic,85112ccbfffffff,599280900315807743
878,Kuopio,8020,62.88312,27.68342,fi,baltic,851121a7fffffff,599280900315807743
879,Kuopio,8020,62.88312,27.68342,fi,baltic,851121affffffff,599280900315807743
880,Kuopio,8020,62.88312,27.68342,fi,baltic,85112cc3fffffff,599280900315807743
881,Kuopio,8020,62.88312,27.68342,fi,baltic,85112cd3fffffff,599280900315807743
50,KÖGE,55,55.45124,12.183431,dk,baltic,851f05c3fffffff,599524504418385919
300,KÖGE,55,55.45124,12.183431,dk,baltic,851f05d3fffffff,599524504418385919
301,KÖGE,55,55.45124,12.183431,dk,baltic,851f05dbfffffff,599524504418385919
302,KÖGE,55,55.45124,12.183431,dk,baltic,851f05cbfffffff,599524504418385919
303,KÖGE,55,55.45124,12.183431,dk,baltic,851f05cffffffff,599524504418385919
304,KÖGE,55,55.45124,12.183431,dk,baltic,851f05c7fffffff,599524504418385919
305,KÖGE,55,55.45124,12.183431,dk,baltic,851f05d7fffffff,599524504418385919
51,KÖPENHAMN,4305,55.68332,12.5899,dk,baltic,851f0583fffffff,599524487238516735
306,KÖPENHAMN,4305,55.68332,12.5899,dk,baltic,851f0587fffffff,599524487238516735
307,KÖPENHAMN,4305,55.68332,12.5899,dk,baltic,851f058bfffffff,599524487238516735
308,KÖPENHAMN,4305,55.68332,12.5899,dk,baltic,851f0597fffffff,599524487238516735
309,KÖPENHAMN,4305,55.68332,12.5899,dk,baltic,851f059bfffffff,599524487238516735
310,KÖPENHAMN,4305,55.68332,12.5899,dk,baltic,851f058ffffffff,599524487238516735
311,KÖPENHAMN,4305,55.68332,12.5899,dk,baltic,851f0593fffffff,599524487238516735
52,KÖPING,989,59.55,16.01669,se,baltic,8508b12bfffffff,599131663087173631
312,KÖPING,989,59.55,16.01669,se,baltic,8508b123fffffff,599131663087173631
313,KÖPING,989,59.55,16.01669,se,baltic,8508b12ffffffff,599131663087173631
314,KÖPING,989,59.55,16.01669,se,baltic,85088693fffffff,599131663087173631
315,KÖPING,989,59.55,16.01669,se,baltic,8508b167fffffff,599131663087173631
316,KÖPING,989,59.55,16.01669,se,baltic,8508b13bfffffff,599131663087173631
317,KÖPING,989,59.55,16.01669,se,baltic,8508b177fffffff,599131663087173631
53,LANDSKRONA,6312,55.8678,12.83,se,baltic,851f2e5bfffffff,599527293999644671
318,LANDSKRONA,6312,55.8678,12.83,se,baltic,851f0597fffffff,599527293999644671
319,LANDSKRONA,6312,55.8678,12.83,se,baltic,851f2327fffffff,599527293999644671
320,LANDSKRONA,6312,55.8678,12.83,se,baltic,851f2e53fffffff,599527293999644671
321,LANDSKRONA,6312,55.8678,12.83,se,baltic,851f2e4bfffffff,599527293999644671
322,LANDSKRONA,6312,55.8678,12.83,se,baltic,851f2e43fffffff,599527293999644671
323,LANDSKRONA,6312,55.8678,12.83,se,baltic,851f232ffffffff,599527293999644671
54,LIDKÖPING,40042,58.5167,13.05118335,se,baltic,8508b477fffffff,599131889646698495
324,LIDKÖPING,40042,58.5167,13.05118335,se,baltic,8508b463fffffff,599131889646698495
325,LIDKÖPING,40042,58.5167,13.05118335,se,baltic,8508b467fffffff,599131889646698495
326,LIDKÖPING,40042,58.5167,13.05118335,se,baltic,8508b40ffffffff,599131889646698495
327,LIDKÖPING,40042,58.5167,13.05118335,se,baltic,8508b473fffffff,599131889646698495
328,LIDKÖPING,40042,58.5167,13.05118335,se,baltic,8508b43bfffffff,599131889646698495
329,LIDKÖPING,40042,58.5167,13.05118335,se,baltic,8508b42bfffffff,599131889646698495
9,LIEBAJA,24788,56.499,20.9839129,lv,baltic,851f7513fffffff,599532153755140095
54,LIEBAJA,24788,56.499,20.9839129,lv,baltic,851f758ffffffff,599532153755140095
55,LIEBAJA,24788,56.499,20.9839129,lv,baltic,851f7517fffffff,599532153755140095
56,LIEBAJA,24788,56.499,20.9839129,lv,baltic,851f75c7fffffff,599532153755140095
57,LIEBAJA,24788,56.499,20.9839129,lv,baltic,851f7503fffffff,599532153755140095
58,LIEBAJA,24788,56.499,20.9839129,lv,baltic,851f758bfffffff,599532153755140095
59,LIEBAJA,24788,56.499,20.9839129,lv,baltic,851f751bfffffff,599532153755140095
55,LILLA EDET,5053,58.1333,11895.11699,se,baltic,8508b2a3fffffff,599131764018905087
330,LILLA EDET,5053,58.1333,11895.11699,se,baltic,8508b2b7fffffff,599131764018905087
331,LILLA EDET,5053,58.1333,11895.11699,se,baltic,8508b2a7fffffff,599131764018905087
332,LILLA EDET,5053,58.1333,11895.11699,se,baltic,8508b2affffffff,599131764018905087
333,LILLA EDET,5053,58.1333,11895.11699,se,baltic,8508b2b3fffffff,599131764018905087
334,LILLA EDET,5053,58.1333,11895.11699,se,baltic,8508b2abfffffff,599131764018905087
335,LILLA EDET,5053,58.1333,11895.11699,se,baltic,8508b2bbfffffff,599131764018905087
2,LOKSA,81274125,59.5833,25.7,ee,baltic,85089b67fffffff,599130167364812799
12,LOKSA,81274125,59.5833,25.7,ee,baltic,85089b63fffffff,599130167364812799
13,LOKSA,81274125,59.5833,25.7,ee,baltic,8511359bfffffff,599130167364812799
14,LOKSA,81274125,59.5833,25.7,ee,baltic,85089b2bfffffff,599130167364812799
15,LOKSA,81274125,59.5833,25.7,ee,baltic,85113593fffffff,599130167364812799
16,LOKSA,81274125,59.5833,25.7,ee,baltic,85089b77fffffff,599130167364812799
17,LOKSA,81274125,59.5833,25.7,ee,baltic,85089b6ffffffff,599130167364812799
56,LOVIISA,213497901,60.44905,26.2526,fi,baltic,85112663fffffff,599280455786692607
336,LOVIISA,213497901,60.44905,26.2526,fi,baltic,85112673fffffff,599280455786692607
337,LOVIISA,213497901,60.44905,26.2526,fi,baltic,8511267bfffffff,599280455786692607
338,LOVIISA,213497901,60.44905,26.2526,fi,baltic,8511266bfffffff,599280455786692607
339,LOVIISA,213497901,60.44905,26.2526,fi,baltic,85112667fffffff,599280455786692607
340,LOVIISA,213497901,60.44905,26.2526,fi,baltic,8511266ffffffff,599280455786692607
341,LOVIISA,213497901,60.44905,26.2526,fi,baltic,85112677fffffff,599280455786692607
57,LULEÅ,49490,65.58393,22.16689,se,baltic,8508c683fffffff,599133129818505215
342,LULEÅ,49490,65.58393,22.16689,se,baltic,8508c69bfffffff,599133129818505215
343,LULEÅ,49490,65.58393,22.16689,se,baltic,8508c68ffffffff,599133129818505215
344,LULEÅ,49490,65.58393,22.16689,se,baltic,8508c687fffffff,599133129818505215
345,LULEÅ,49490,65.58393,22.16689,se,baltic,8508c697fffffff,599133129818505215
346,LULEÅ,49490,65.58393,22.16689,se,baltic,8508c68bfffffff,599133129818505215
347,LULEÅ,49490,65.58393,22.16689,se,baltic,8508c693fffffff,599133129818505215
58,LYSEKIL,94,58.26658,11.43327,se,baltic,85099a6ffffffff,599147692978864127
348,LYSEKIL,94,58.26658,11.43327,se,baltic,8508b49bfffffff,599147692978864127
349,LYSEKIL,94,58.26658,11.43327,se,baltic,8508b4d7fffffff,599147692978864127
350,LYSEKIL,94,58.26658,11.43327,se,baltic,85099a63fffffff,599147692978864127
351,LYSEKIL,94,58.26658,11.43327,se,baltic,8508b4d3fffffff,599147692978864127
352,LYSEKIL,94,58.26658,11.43327,se,baltic,85099a67fffffff,599147692978864127
353,LYSEKIL,94,58.26658,11.43327,se,baltic,85099a6bfffffff,599147692978864127
138,Lappeenranta,75684,61.04925,28.249,fi,baltic,85112227fffffff,599280164802658303
828,Lappeenranta,75684,61.04925,28.249,fi,baltic,8511222ffffffff,599280164802658303
829,Lappeenranta,75684,61.04925,28.249,fi,baltic,851123cbfffffff,599280164802658303
830,Lappeenranta,75684,61.04925,28.249,fi,baltic,85112223fffffff,599280164802658303
831,Lappeenranta,75684,61.04925,28.249,fi,baltic,85112353fffffff,599280164802658303
832,Lappeenranta,75684,61.04925,28.249,fi,baltic,85112237fffffff,599280164802658303
833,Lappeenranta,75684,61.04925,28.249,fi,baltic,8511235bfffffff,599280164802658303
59,LÄNSI,9217,59.522,10.773,no,baltic,8509994ffffffff,599147615669452799
354,LÄNSI,9217,59.522,10.773,no,baltic,8509997bfffffff,599147615669452799
355,LÄNSI,9217,59.522,10.773,no,baltic,85099bb7fffffff,599147615669452799
356,LÄNSI,9217,59.522,10.773,no,baltic,8509994bfffffff,599147615669452799
357,LÄNSI,9217,59.522,10.773,no,baltic,85099947fffffff,599147615669452799
358,LÄNSI,9217,59.522,10.773,no,baltic,85099bb3fffffff,599147615669452799
359,LÄNSI,9217,59.522,10.773,no,baltic,85099943fffffff,599147615669452799
136,LÅNGNÄS,4325,60.1128418,20.2976938,fi,baltic,8508830bfffffff,599128493401309183
816,LÅNGNÄS,4325,60.1128418,20.2976938,fi,baltic,85088303fffffff,599128493401309183
817,LÅNGNÄS,4325,60.1128418,20.2976938,fi,baltic,8508831bfffffff,599128493401309183
818,LÅNGNÄS,4325,60.1128418,20.2976938,fi,baltic,85088347fffffff,599128493401309183
819,LÅNGNÄS,4325,60.1128418,20.2976938,fi,baltic,85088373fffffff,599128493401309183
820,LÅNGNÄS,4325,60.1128418,20.2976938,fi,baltic,85088357fffffff,599128493401309183
821,LÅNGNÄS,4325,60.1128418,20.2976938,fi,baltic,8508830ffffffff,599128493401309183
60,LÖDÖSE,398,58.0401,12.149,se,baltic,8508b4cbfffffff,599131912195276799
360,LÖDÖSE,398,58.0401,12.149,se,baltic,8508b4cffffffff,599131912195276799
361,LÖDÖSE,398,58.0401,12.149,se,baltic,8508b453fffffff,599131912195276799
362,LÖDÖSE,398,58.0401,12.149,se,baltic,8508b4dbfffffff,599131912195276799
363,LÖDÖSE,398,58.0401,12.149,se,baltic,851f25b3fffffff,599131912195276799
364,LÖDÖSE,398,58.0401,12.149,se,baltic,8508b4c3fffffff,599131912195276799
365,LÖDÖSE,398,58.0401,12.149,se,baltic,851f25b7fffffff,599131912195276799
61,MALMÖ,932,55.616,13.0255,se,baltic,851f05bbfffffff,599524502270902271
366,MALMÖ,932,55.616,13.0255,se,baltic,851f0587fffffff,599524502270902271
367,MALMÖ,932,55.616,13.0255,se,baltic,851f058ffffffff,599524502270902271
368,MALMÖ,932,55.616,13.0255,se,baltic,851f05a3fffffff,599524502270902271
369,MALMÖ,932,55.616,13.0255,se,baltic,851f05abfffffff,599524502270902271
370,MALMÖ,932,55.616,13.0255,se,baltic,851f0517fffffff,599524502270902271
371,MALMÖ,932,55.616,13.0255,se,baltic,851f05b3fffffff,599524502270902271
62,MARIEHAMN,99,60.0949,19.934,fi,baltic,850883c7fffffff,599128543867174911
372,MARIEHAMN,99,60.0949,19.934,fi,baltic,850883d7fffffff,599128543867174911
373,MARIEHAMN,99,60.0949,19.934,fi,baltic,8508831bfffffff,599128543867174911
374,MARIEHAMN,99,60.0949,19.934,fi,baltic,85088313fffffff,599128543867174911
375,MARIEHAMN,99,60.0949,19.934,fi,baltic,850883cffffffff,599128543867174911
376,MARIEHAMN,99,60.0949,19.934,fi,baltic,850883c3fffffff,599128543867174911
377,MARIEHAMN,99,60.0949,19.934,fi,baltic,8508838bfffffff,599128543867174911
63,MARIESTAD,4004,58.717,13.817,se,baltic,8508b087fffffff,599131619063758847
378,MARIESTAD,4004,58.717,13.817,se,baltic,8508b097fffffff,599131619063758847
379,MARIESTAD,4004,58.717,13.817,se,baltic,8508b54bfffffff,599131619063758847
380,MARIESTAD,4004,58.717,13.817,se,baltic,8508b08ffffffff,599131619063758847
381,MARIESTAD,4004,58.717,13.817,se,baltic,8508b083fffffff,599131619063758847
382,MARIESTAD,4004,58.717,13.817,se,baltic,8508b0b3fffffff,599131619063758847
383,MARIESTAD,4004,58.717,13.817,se,baltic,8508b0bbfffffff,599131619063758847
151,MUSSALO,9421815,60.440214,26.75921,fi,baltic,851122d7fffffff,599280212047298559
906,MUSSALO,9421815,60.440214,26.75921,fi,baltic,851122c7fffffff,599280212047298559
907,MUSSALO,9421815,60.440214,26.75921,fi,baltic,851122c3fffffff,599280212047298559
908,MUSSALO,9421815,60.440214,26.75921,fi,baltic,851122d3fffffff,599280212047298559
909,MUSSALO,9421815,60.440214,26.75921,fi,baltic,8511229bfffffff,599280212047298559
910,MUSSALO,9421815,60.440214,26.75921,fi,baltic,8511266ffffffff,599280212047298559
911,MUSSALO,9421815,60.440214,26.75921,fi,baltic,8511228bfffffff,599280212047298559
3,MUUGA,645,59.482,24.955,ee,baltic,85089b0bfffffff,599130142668750847
18,MUUGA,645,59.482,24.955,ee,baltic,85089b0ffffffff,599130142668750847
19,MUUGA,645,59.482,24.955,ee,baltic,85089b73fffffff,599130142668750847
20,MUUGA,645,59.482,24.955,ee,baltic,85089b03fffffff,599130142668750847
21,MUUGA,645,59.482,24.955,ee,baltic,85089b47fffffff,599130142668750847
22,MUUGA,645,59.482,24.955,ee,baltic,85089b57fffffff,599130142668750847
23,MUUGA,645,59.482,24.955,ee,baltic,85089b1bfffffff,599130142668750847
122,MÖNSTERÅS,9492214,57.1,16.56678,se,baltic,851f2d07fffffff,599527202731589631
732,MÖNSTERÅS,9492214,57.1,16.56678,se,baltic,851f2d0ffffffff,599527202731589631
733,MÖNSTERÅS,9492214,57.1,16.56678,se,baltic,851f2dabfffffff,599527202731589631
